title_length,body_prose_length,code_block_count,code_block_total_length,link_count,tag_count,year_month
58,492,2,315,1,2,2026-01
48,400,2,226,0,4,2026-01
69,929,0,0,3,5,2026-01
56,236,2,1288,0,3,2026-01
49,372,2,1371,1,2,2026-01
45,1100,1,1158,3,3,2026-01
100,1253,0,0,0,4,2026-01
65,339,3,264,0,3,2026-01
82,1298,2,20810,4,3,2026-01
80,1281,2,452,1,2,2026-01
91,945,6,3068,0,2,2026-01
34,524,2,4755,0,3,2026-01
71,757,1,147,0,5,2026-01
71,243,1,1382,0,1,2026-01
65,210,1,243,0,3,2026-01
76,1689,3,1174,1,3,2026-01
75,879,0,0,0,2,2026-01
40,1045,2,13016,2,2,2026-01
76,1739,1,1565,0,5,2026-01
69,1043,3,916,0,5,2026-01
50,3719,5,494,3,5,2026-01
79,226,1,3179,0,2,2026-01
56,730,0,0,2,4,2026-01
47,193,1,83,0,4,2026-01
119,505,1,262,0,2,2026-01
58,385,2,2295,0,5,2026-01
75,865,0,0,0,2,2026-01
82,1214,3,240,0,2,2026-01
27,575,1,116,1,1,2026-01
55,771,2,714,0,4,2026-01
66,304,2,758,0,4,2026-01
88,476,0,0,0,2,2026-01
68,407,1,6275,0,1,2026-01
51,760,2,770,0,4,2026-01
101,2819,1,1883,8,5,2026-01
48,1173,1,817,0,4,2026-01
60,626,1,51,0,5,2026-01
99,1198,2,22303,2,5,2026-01
36,901,2,787,1,2,2026-01
104,765,5,2225,0,5,2026-01
77,612,3,206,0,4,2026-01
58,613,0,0,1,3,2026-01
132,5123,0,0,0,2,2026-01
67,481,1,7796,2,2,2026-01
70,537,2,386,2,2,2026-01
90,1025,5,632,1,4,2026-01
90,1750,2,2013,0,4,2026-01
80,665,1,2722,0,4,2026-01
53,311,2,654,0,3,2026-01
71,411,2,808,0,2,2026-01
101,334,3,195,0,2,2026-01
63,567,0,0,0,5,2026-01
64,509,0,0,1,3,2026-01
126,234,1,1102,0,4,2026-01
69,1179,2,8738,0,2,2026-01
77,525,1,37,0,1,2026-01
42,858,5,2878,0,3,2026-01
70,40,1,71,0,3,2026-01
44,633,2,1017,5,3,2026-01
67,501,3,1283,1,4,2026-01
44,633,7,2553,0,3,2026-01
29,685,0,0,0,2,2026-01
25,294,1,132,0,2,2026-01
97,928,7,7892,2,5,2026-01
92,1598,1,86,0,5,2026-01
52,788,1,133,0,4,2026-01
90,356,1,92,0,3,2026-01
49,1210,4,1451,0,3,2026-01
65,974,1,1189,0,3,2026-01
32,1344,1,368,1,5,2026-01
52,1786,2,134,0,3,2026-01
89,1473,2,953,0,4,2026-01
137,566,2,7872,0,5,2026-01
38,1588,1,3301,0,2,2026-01
111,166,0,0,0,4,2026-01
38,647,3,983,0,1,2026-01
62,554,1,251,0,1,2026-01
90,1088,2,34,0,4,2026-01
41,568,3,97,0,2,2026-01
42,888,2,200,1,4,2026-01
95,937,4,495,3,3,2026-01
109,19921,1,2343,3,5,2026-01
71,246,2,1477,0,5,2026-01
62,161,0,0,0,4,2026-01
